id,url,place,kind,purchaser,date,contractor,price_info
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",06/10/2020,INELSEV s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 307 755.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",08/12/2020,BIMONT s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 1 343 948.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",22/10/2020,Bilfinger Euromont a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 207 358.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",18/11/2020,HANZL ELEKTROMONTÁŽE s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 251 100.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",23/10/2020,ELEKTROMONTÁŽE ROUČEK s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 924 246.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",08/10/2020,"Energetická montážní společnost Liberec, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 179 467.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",18/12/2020,ENERGOARCH s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 619 660.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",22/12/2020,KOLLERT ELEKTRO s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 1 441 190.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",23/10/2020,"ELPRO - DELICIA, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 369 600.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",09/11/2020,RYDVAL - ELEKTRO s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 812 115.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",07/12/2020,"Chládek & Tintěra, a. s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 98 833.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",30/10/2020,VLACH elektroinstalace s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 559 378.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",10/11/2020,GEZ spol. s r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 99 750.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",07/12/2020,"ENERGON Dobříš, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 1 546 537.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",14/10/2020,Elektromontáže M A Š E K s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 100 920.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",19/11/2020,KRYLL elektro s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 501 400.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",10/12/2020,Elektroservis VV s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 878 982.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",19/10/2020,František Dvořáček,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 242 000.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",03/11/2020,Pavel Vodička,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 142 732.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",02/11/2020,EJK s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 520 256.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",16/11/2020,"KS montáže, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 628 123.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",13/10/2020,Elektromontáže - Zruč n.S. s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 471 050.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",26/10/2020,"ELEKTROMONT Matějka, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 279 560.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",07/12/2020,"ELPRO - DELICIA, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 204 981.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",08/12/2020,RYDVAL - ELEKTRO s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 924 100.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",08/12/2020,Petr Kadlec - ELEKTRO-KOVO,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 1 728 836.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",06/10/2020,ELEKTROMONTÁŽE s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 1 009 088.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",23/11/2020,UNGERER s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 626 602.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",14/12/2020,"AZ Elektrostav, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 263 759.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",30/11/2020,"Pešaut - montáže kabelů, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 382 122.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",24/11/2020,Miroslav Cihelka,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 824 998.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",03/11/2020,K. UHLÍŘ s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 221 424.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",15/10/2020,ELROM v.o.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 83 640.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",26/10/2020,Karel Vaníček,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 485 772.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",30/10/2020,HRAZDÍRA - ELEKTRO s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 602 488.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",20/10/2020,AVE ELEKTRO - Jelínek s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 205 348.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",11/11/2020,Aleš Kozel,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 334 604.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",17/12/2020,"Elektro HC, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 37 131.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",01/10/2020,ELEKTRO MARTÍNEK s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 603 358.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",09/12/2020,Elektro-Matura s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 278 895.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",06/10/2020,ELVITECH s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 90 902.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",06/11/2020,ENGIE Services a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 65 390.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",06/10/2020,Miloslav Kalců,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 615 213.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",21/10/2020,"ELMA KLADNO, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 208 600.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",13/10/2020,"Maděra a Šípek,spol s r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 724 994.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",03/12/2020,"Elmoz Czech, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 831 204.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",12/11/2020,Tomáš Havlíček,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 1 637 029.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",20/10/2020,"ELEKTROŠTIKA, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 186 967.00 CZK
2021/S 020-047948,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Děčín,Roboty budowlane w zakresie budowy linii energetycznych,"ČEZ Distribuce, a.s.",15/12/2020,"UNISERVIS HAŠEK, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 348 050.00 CZK
